,weather_station,temperature,percipitation,month,day,hour,accidents,road_usage
2212,5643,-1.0,0.0,2,2,4,0,-0.99
2213,5643,-1.08,0.03,2,2,5,0,-0.68
2214,5643,-1.02,0.03,2,2,6,0,-0.12
2215,5643,-1.2,0.03,2,2,7,1,0.6
2216,5643,0.55,0.0,2,2,8,0,0.65
2217,5643,3.05,0.0,2,2,9,0,0.47
2218,5643,5.25,0.0,2,2,10,0,0.53
2219,5643,7.05,0.0,2,2,11,0,0.57
2220,5643,8.38,0.0,2,2,12,0,0.48
2221,5643,8.95,0.0,2,2,13,0,0.49
2222,5643,9.15,0.0,2,2,14,0,0.69
2223,5643,8.72,0.0,2,2,15,0,0.71
2224,5643,7.47,0.0,2,2,16,0,0.83
2225,5643,5.32,0.0,2,2,17,0,0.9
2226,5643,3.77,0.0,2,2,18,0,0.33
2227,5643,2.98,0.0,2,2,19,0,-0.1
2228,5643,2.6,0.0,2,2,20,0,-0.46
2229,5643,2.27,0.0,2,2,21,0,-0.68
2230,5643,2.0,0.0,2,2,22,0,-0.73
2231,5643,1.95,0.0,2,2,23,0,-0.93
2232,5643,1.75,0.0,2,3,0,0,-1.09
2233,5643,1.43,0.0,2,3,1,0,-1.09
2234,5643,1.62,0.0,2,3,2,0,-1.16
2235,5643,1.27,0.0,2,3,3,0,-1.17
2236,5643,0.82,0.0,2,3,4,0,-1.11
2237,5643,1.05,0.0,2,3,5,0,-0.92
2238,5643,2.1,0.0,2,3,6,0,-0.32
2239,5643,2.47,0.0,2,3,7,0,0.33
2240,5643,3.23,0.0,2,3,8,0,0.54
2241,5643,4.33,0.0,2,3,9,0,0.41
2242,5643,5.28,0.0,2,3,10,0,0.44
2243,5643,6.05,0.0,2,3,11,0,0.43
2244,5643,6.55,0.0,2,3,12,0,0.39
2245,5643,7.2,0.0,2,3,13,0,0.45
2246,5643,7.6,0.0,2,3,14,0,0.65
2247,5643,7.35,0.0,2,3,15,0,0.79
2248,5643,6.45,0.0,2,3,16,0,0.86
2249,5643,5.05,0.0,2,3,17,0,0.84
2250,5643,3.78,0.03,2,3,18,0,0.41
2251,5643,3.07,0.1,2,3,19,0,0.02
2252,5643,3.05,0.0,2,3,20,0,-0.47
2253,5643,3.12,0.0,2,3,21,0,-0.7
2254,5643,2.98,0.0,2,3,22,0,-0.79
2255,5643,2.78,0.1,2,3,23,0,-0.93
2256,5643,2.83,0.0,2,4,0,0,-1.09
2257,5643,2.7,0.0,2,4,1,0,-1.17
2258,5643,2.73,0.0,2,4,2,0,-1.19
2259,5643,2.78,0.0,2,4,3,0,-1.2
2260,5643,2.77,0.0,2,4,4,0,-1.13
2261,5643,2.62,0.0,2,4,5,0,-0.95
2262,5643,2.52,0.0,2,4,6,0,-0.43
2263,5643,2.47,0.0,2,4,7,0,0.24
2264,5643,3.55,0.0,2,4,8,0,0.44
2265,5643,5.3,0.03,2,4,9,0,0.33
2266,5643,7.1,0.0,2,4,10,0,0.38
2267,5643,8.07,0.0,2,4,11,0,0.41
2268,5643,8.75,0.0,2,4,12,1,0.47
2269,5643,9.5,0.0,2,4,13,0,0.46
2270,5643,9.73,0.0,2,4,14,1,0.74
2271,5643,9.78,0.0,2,4,15,1,0.75
2272,5643,8.85,0.0,2,4,16,0,0.9
2273,5643,7.97,0.15,2,4,17,0,0.97
2274,5643,7.48,0.0,2,4,18,0,0.45
2275,5643,5.82,0.03,2,4,19,0,0.08
2276,5643,5.42,0.0,2,4,20,0,-0.4
2277,5643,5.25,0.0,2,4,21,0,-0.66
2278,5643,5.25,0.0,2,4,22,0,-0.77
2279,5643,6.55,0.0,2,4,23,0,-0.95
2280,5643,6.4,0.0,2,5,0,0,-1.07
2281,5643,6.05,0.0,2,5,1,0,-1.14
2282,5643,5.7,0.0,2,5,2,0,-1.15
2283,5643,5.68,0.0,2,5,3,0,-1.2
2284,5643,5.35,0.0,2,5,4,0,-1.14
2285,5643,5.05,0.0,2,5,5,0,-0.97
2286,5643,4.65,0.0,2,5,6,0,-0.43
2287,5643,4.62,0.07,2,5,7,0,0.22
2288,5643,4.83,0.05,2,5,8,0,0.35
2289,5643,5.67,0.0,2,5,9,0,0.29
2290,5643,6.47,0.0,2,5,10,0,0.36
2291,5643,7.25,0.0,2,5,11,0,0.41
2292,5643,7.62,0.0,2,5,12,0,0.53
2293,5643,7.92,0.0,2,5,13,0,0.56
2294,5643,7.97,0.12,2,5,14,0,0.82
2295,5643,7.97,0.0,2,5,15,0,1.04
2296,5643,7.52,0.03,2,5,16,0,1.1
2297,5643,6.12,0.3,2,5,17,0,1.21
2298,5643,4.95,0.07,2,5,18,0,0.69
2299,5643,4.62,0.05,2,5,19,0,0.37
2300,5643,4.47,0.0,2,5,20,0,-0.13
2301,5643,4.15,0.03,2,5,21,0,-0.45
2302,5643,4.0,0.0,2,5,22,0,-0.61
2303,5643,3.88,0.03,2,5,23,0,-0.88
2304,5643,2.1,0.0,2,6,0,0,-1.01
2305,5643,1.62,0.05,2,6,1,0,-1.12
2306,5643,1.27,0.07,2,6,2,0,-1.19
2307,5643,1.0,0.03,2,6,3,0,-1.18
2308,5643,0.35,0.0,2,6,4,1,-1.14
2309,5643,0.15,0.0,2,6,5,0,-0.99
2310,5643,-0.22,0.0,2,6,6,0,-0.53
2311,5643,-0.5,0.0,2,6,7,0,0.05
2312,5643,0.1,0.0,2,6,8,0,0.12
2313,5643,1.53,0.0,2,6,9,0,0.04
2314,5643,2.83,0.0,2,6,10,0,0.3
2315,5643,4.53,0.0,2,6,11,0,0.5
2316,5643,5.35,0.0,2,6,12,0,0.89
2317,5643,5.95,0.0,2,6,13,0,1.26
2318,5643,6.42,0.0,2,6,14,0,1.57
2319,5643,6.33,0.0,2,6,15,0,1.78
2320,5643,5.55,0.0,2,6,16,0,1.59
2321,5643,4.0,0.0,2,6,17,0,1.32
2322,5643,2.32,0.0,2,6,18,0,0.97
2323,5643,1.58,0.03,2,6,19,0,0.52
2324,5643,0.93,0.0,2,6,20,0,-0.01
2325,5643,0.95,0.0,2,6,21,0,-0.33
2326,5643,0.93,0.0,2,6,22,0,-0.53
2327,5643,1.23,0.0,2,6,23,0,-0.8
2328,5643,0.98,0.0,2,7,0,0,-1.1
2329,5643,1.1,0.0,2,7,1,0,-1.1
2330,5643,1.02,0.0,2,7,2,0,-1.16
2331,5643,1.07,0.0,2,7,3,0,-1.15
2332,5643,0.62,0.07,2,7,4,0,-1.17
2333,5643,0.32,0.2,2,7,5,0,-1.12
2334,5643,0.52,0.1,2,7,6,1,-0.92
2335,5643,0.3,0.12,2,7,7,0,-0.91
2336,5643,1.32,0.03,2,7,8,0,-0.68
2337,5643,2.85,0.0,2,7,9,0,-0.34
2338,5643,4.28,0.0,2,7,10,0,0.12
2339,5643,5.8,0.0,2,7,11,0,0.43
2340,5643,6.6,0.0,2,7,12,0,0.52
2341,5643,7.07,0.0,2,7,13,0,0.38
2342,5643,7.25,0.03,2,7,14,0,0.35
2343,5643,6.77,0.05,2,7,15,0,0.16
2344,5643,6.12,0.12,2,7,16,0,-0.01
2345,5643,5.48,0.05,2,7,17,0,-0.04
2346,5643,3.77,0.03,2,7,18,0,-0.05
2347,5643,2.7,0.03,2,7,19,0,-0.34
2348,5643,2.35,0.0,2,7,20,0,-0.6
2349,5643,1.88,0.0,2,7,21,0,-0.74
2350,5643,1.48,0.0,2,7,22,0,-0.87
2351,5643,1.25,0.0,2,7,23,0,-0.98
2352,5643,5.7,0.0,3,1,0,0,-0.97
2353,5643,5.76,0.0,3,1,1,0,-1.14
2354,5643,5.56,0.0,3,1,2,0,-1.21
2355,5643,5.46,0.02,3,1,3,0,-1.27
2356,5643,5.54,0.02,3,1,4,0,-1.26
2357,5643,5.06,0.0,3,1,5,0,-1.23
2358,5643,5.08,0.0,3,1,6,0,-1.1
2359,5643,5.92,0.0,3,1,7,0,-1.15
2360,5643,7.12,0.0,3,1,8,0,-1.08
2361,5643,8.2,0.04,3,1,9,0,-0.89
2362,5643,8.84,0.06,3,1,10,0,-0.55
2363,5643,9.14,0.02,3,1,11,0,-0.11
2364,5643,8.5,0.22,3,1,12,0,0.4
2365,5643,8.68,0.0,3,1,13,0,0.73
2366,5643,8.7,0.02,3,1,14,0,0.87
2367,5643,8.6,0.04,3,1,15,0,0.86
2368,5643,8.1,0.08,3,1,16,0,0.79
2369,5643,6.54,0.42,3,1,17,0,0.91
2370,5643,5.44,0.38,3,1,18,0,0.91
2371,5643,4.56,0.32,3,1,19,0,0.55
2372,5643,4.12,0.04,3,1,20,0,0.17
2373,5643,3.42,0.0,3,1,21,0,-0.18
2374,5643,3.46,0.06,3,1,22,0,-0.47
2375,5643,3.36,0.02,3,1,23,0,-0.84
2376,5643,5.12,0.0,3,2,0,0,-1.09
2377,5643,4.9,0.03,3,2,1,0,-1.06
2378,5643,4.5,0.07,3,2,2,0,-1.11
2379,5643,4.28,0.0,3,2,3,0,-1.1
2380,5643,4.33,0.03,3,2,4,0,-0.98
2381,5643,4.12,0.38,3,2,5,1,-0.63
2382,5643,4.55,0.2,3,2,6,0,-0.01
2383,5643,5.1,0.1,3,2,7,0,0.76
2384,5643,5.5,0.05,3,2,8,0,0.85
2385,5643,6.03,0.2,3,2,9,0,0.71
2386,5643,6.83,0.25,3,2,10,0,0.77
2387,5643,5.72,0.53,3,2,11,0,0.64
2388,5643,5.52,0.45,3,2,12,1,0.65
2389,5643,6.03,1.28,3,2,13,0,0.59
2390,5643,6.65,0.12,3,2,14,0,0.78
2391,5643,6.1,0.6,3,2,15,0,0.81
2392,5643,5.67,0.73,3,2,16,0,0.85
2393,5643,5.0,0.72,3,2,17,0,0.97
2394,5643,4.77,0.0,3,2,18,0,0.38
2395,5643,4.5,0.0,3,2,19,0,-0.03
2396,5643,3.97,0.0,3,2,20,0,-0.4
2397,5643,3.33,0.0,3,2,21,0,-0.63
2398,5643,3.35,0.0,3,2,22,0,-0.75
2399,5643,2.85,0.0,3,2,23,0,-0.92
2400,5643,3.15,0.0,3,3,0,0,-1.11
2401,5643,3.05,0.0,3,3,1,0,-1.09
2402,5643,3.1,0.0,3,3,2,0,-1.18
2403,5643,3.2,0.0,3,3,3,0,-1.16
2404,5643,2.88,0.0,3,3,4,0,-1.11
2405,5643,2.33,0.5,3,3,5,0,-0.9
2406,5643,2.98,0.03,3,3,6,0,-0.31
2407,5643,3.42,0.0,3,3,7,0,0.48
2408,5643,4.67,0.0,3,3,8,0,0.62
2409,5643,5.85,0.0,3,3,9,0,0.51
2410,5643,6.12,0.03,3,3,10,0,0.48
2411,5643,6.75,0.0,3,3,11,0,0.51
2412,5643,7.05,0.0,3,3,12,0,0.52
2413,5643,7.75,0.0,3,3,13,0,0.54
2414,5643,8.12,0.0,3,3,14,0,0.72
2415,5643,7.3,0.17,3,3,15,0,0.9
2416,5643,7.22,0.0,3,3,16,0,0.97
2417,5643,6.58,0.0,3,3,17,0,1.03
2418,5643,5.53,0.0,3,3,18,0,0.52
2419,5643,4.58,0.0,3,3,19,0,0.11
2420,5643,3.73,0.0,3,3,20,0,-0.38
2421,5643,3.17,0.0,3,3,21,0,-0.66
2422,5643,3.15,0.0,3,3,22,0,-0.73
2423,5643,3.4,0.0,3,3,23,0,-0.93
2424,5643,2.7,0.0,3,4,0,0,-1.11
2425,5643,2.65,0.0,3,4,1,0,-1.14
2426,5643,2.42,0.0,3,4,2,0,-1.2
2427,5643,1.82,0.0,3,4,3,0,-1.17
2428,5643,1.73,0.0,3,4,4,0,-1.14
2429,5643,1.53,0.0,3,4,5,0,-0.94
2430,5643,1.58,0.0,3,4,6,0,-0.3
2431,5643,2.88,0.0,3,4,7,0,0.44
2432,5643,4.33,0.0,3,4,8,0,0.56
2433,5643,5.97,0.0,3,4,9,0,0.42
2434,5643,7.58,0.0,3,4,10,0,0.47
2435,5643,8.75,0.0,3,4,11,0,0.54
2436,5643,9.12,0.0,3,4,12,0,0.56
2437,5643,9.85,0.0,3,4,13,0,0.57
2438,5643,10.03,0.0,3,4,14,0,0.72
2439,5643,9.7,0.0,3,4,15,0,0.86
2440,5643,9.38,0.0,3,4,16,0,1.03
2441,5643,8.88,0.17,3,4,17,0,1.07
2442,5643,8.55,0.25,3,4,18,0,0.5
2443,5643,8.45,0.0,3,4,19,0,0.12
2444,5643,8.18,0.05,3,4,20,0,-0.36
2445,5643,7.85,0.15,3,4,21,0,-0.6
2446,5643,7.58,0.12,3,4,22,0,-0.74
2447,5643,7.43,0.33,3,4,23,0,-0.92
2448,5643,7.38,0.22,3,5,0,0,-1.05
2449,5643,7.35,0.12,3,5,1,0,-1.16
2450,5643,7.55,0.05,3,5,2,0,-1.19
2451,5643,7.23,0.17,3,5,3,0,-1.18
2452,5643,7.28,0.1,3,5,4,0,-1.13
2453,5643,7.12,0.12,3,5,5,0,-0.93
2454,5643,7.17,0.08,3,5,6,0,-0.35
2455,5643,7.47,0.0,3,5,7,1,0.39
2456,5643,8.07,0.03,3,5,8,0,0.5
2457,5643,8.72,0.03,3,5,9,0,0.42
2458,5643,9.43,0.0,3,5,10,0,0.45
2459,5643,10.35,0.0,3,5,11,0,0.51
2460,5643,10.58,0.25,3,5,12,0,0.63
2461,5643,10.45,0.15,3,5,13,0,0.7
2462,5643,10.35,0.28,3,5,14,0,0.98
2463,5643,10.1,0.17,3,5,15,0,1.12
2464,5643,9.73,0.12,3,5,16,0,1.28
2465,5643,8.95,0.1,3,5,17,0,1.38
2466,5643,8.48,0.15,3,5,18,0,0.86
2467,5643,8.07,0.1,3,5,19,0,0.46
2468,5643,7.72,0.17,3,5,20,0,0.02
2469,5643,7.82,0.17,3,5,21,0,-0.34
2470,5643,8.0,0.07,3,5,22,0,-0.59
2471,5643,7.83,0.03,3,5,23,0,-0.87
2472,5643,7.1,0.0,3,6,0,0,-0.99
2473,5643,7.12,0.0,3,6,1,0,-1.12
2474,5643,6.9,0.0,3,6,2,0,-1.16
2475,5643,6.42,0.0,3,6,3,0,-1.17
2476,5643,6.52,0.0,3,6,4,0,-1.12
2477,5643,6.26,0.02,3,6,5,0,-0.94
2478,5643,6.32,0.1,3,6,6,0,-0.42
2479,5643,6.46,0.1,3,6,7,0,0.23
2480,5643,6.86,0.08,3,6,8,0,0.34
2481,5643,7.18,0.02,3,6,9,0,0.19
2482,5643,7.42,0.08,3,6,10,0,0.49
2483,5643,7.82,0.0,3,6,11,0,0.78
2484,5643,8.52,0.0,3,6,12,0,1.08
2485,5643,8.68,0.0,3,6,13,0,1.42
2486,5643,8.58,0.22,3,6,14,0,1.81
2487,5643,8.6,0.14,3,6,15,0,1.98
2488,5643,8.56,0.02,3,6,16,0,1.68
2489,5643,8.26,0.04,3,6,17,0,1.45
2490,5643,6.96,0.0,3,6,18,0,1.12
2491,5643,6.34,0.0,3,6,19,0,0.67
2492,5643,5.7,0.0,3,6,20,0,0.06
2493,5643,5.46,0.0,3,6,21,0,-0.29
2494,5643,5.06,0.0,3,6,22,0,-0.48
2495,5643,4.56,0.0,3,6,23,0,-0.76
2496,5643,4.28,0.0,3,7,0,0,-1.08
2497,5643,3.82,0.0,3,7,1,0,-1.09
2498,5643,3.96,0.0,3,7,2,0,-1.15
2499,5643,3.62,0.0,3,7,3,0,-1.2
2500,5643,3.48,0.08,3,7,4,0,-1.18
2501,5643,3.46,0.16,3,7,5,0,-1.12
2502,5643,3.64,0.26,3,7,6,0,-0.92
2503,5643,4.98,0.1,3,7,7,0,-0.86
2504,5643,6.32,0.18,3,7,8,0,-0.57
2505,5643,7.54,0.0,3,7,9,0,-0.16
2506,5643,8.46,0.0,3,7,10,0,0.3
2507,5643,9.04,0.0,3,7,11,0,0.55
2508,5643,9.94,0.0,3,7,12,0,0.51
2509,5643,9.74,0.04,3,7,13,0,0.45
2510,5643,9.6,0.2,3,7,14,0,0.3
2511,5643,9.46,0.18,3,7,15,0,0.19
2512,5643,9.42,0.14,3,7,16,0,0.01
2513,5643,8.88,0.2,3,7,17,0,-0.08
2514,5643,7.96,0.26,3,7,18,0,-0.01
2515,5643,7.32,0.06,3,7,19,0,-0.27
2516,5643,6.78,0.2,3,7,20,0,-0.57
2517,5643,6.14,0.0,3,7,21,0,-0.71
2518,5643,5.48,0.04,3,7,22,0,-0.88
2519,5643,5.24,0.54,3,7,23,0,-0.98
2520,5643,5.35,0.0,4,1,0,0,-1.01
2521,5643,4.62,0.0,4,1,1,1,-1.15
2522,5643,3.83,0.0,4,1,2,0,-1.2
2523,5643,4.1,0.0,4,1,3,0,-1.24
2524,5643,4.05,0.0,4,1,4,0,-1.25
2525,5643,3.88,0.0,4,1,5,0,-1.23
2526,5643,6.07,0.0,4,1,6,0,-1.08
2527,5643,8.93,0.0,4,1,7,0,-1.13
2528,5643,10.15,0.03,4,1,8,0,-0.99
2529,5643,11.57,0.0,4,1,9,0,-0.73
2530,5643,12.23,0.0,4,1,10,0,-0.29
2531,5643,12.93,0.03,4,1,11,0,0.32
2532,5643,14.22,0.05,4,1,12,0,0.78
2533,5643,15.2,0.0,4,1,13,1,0.96
2534,5643,15.3,0.0,4,1,14,0,0.96
2535,5643,15.6,0.0,4,1,15,1,0.94
2536,5643,15.27,0.0,4,1,16,0,0.81
2537,5643,14.65,0.0,4,1,17,0,0.83
2538,5643,12.75,0.0,4,1,18,0,0.88
2539,5643,10.0,0.0,4,1,19,0,0.55
2540,5643,8.5,0.0,4,1,20,0,0.13
2541,5643,7.65,0.0,4,1,21,0,-0.18
2542,5643,6.92,0.0,4,1,22,0,-0.5
2543,5643,6.03,0.0,4,1,23,0,-0.82
2544,5643,3.6,0.0,4,2,0,0,-0.99
2545,5643,2.88,0.0,4,2,1,0,-1.06
2546,5643,2.28,0.14,4,2,2,0,-1.12
2547,5643,1.74,0.06,4,2,3,0,-1.12
2548,5643,1.38,0.1,4,2,4,0,-1.02
2549,5643,1.42,0.08,4,2,5,0,-0.75
2550,5643,4.18,0.08,4,2,6,0,-0.18
2551,5643,7.3,0.02,4,2,7,1,0.34
2552,5643,9.62,0.22,4,2,8,0,0.47
2553,5643,11.06,0.14,4,2,9,0,0.44
2554,5643,12.04,0.0,4,2,10,0,0.71
2555,5643,13.28,0.0,4,2,11,0,0.96
2556,5643,14.52,0.0,4,2,12,0,1.03
2557,5643,15.3,0.0,4,2,13,0,1.05
2558,5643,15.08,0.0,4,2,14,0,1.23
2559,5643,14.64,0.0,4,2,15,0,1.22
2560,5643,13.5,0.0,4,2,16,0,1.23
2561,5643,12.24,0.0,4,2,17,0,1.23
2562,5643,10.04,0.0,4,2,18,0,0.67
2563,5643,7.92,0.0,4,2,19,0,0.33
2564,5643,6.46,0.0,4,2,20,0,-0.07
2565,5643,6.26,0.0,4,2,21,1,-0.33
2566,5643,5.46,0.0,4,2,22,0,-0.5
2567,5643,5.22,0.0,4,2,23,0,-0.84
2568,5643,4.48,0.0,4,3,0,0,-1.03
2569,5643,3.78,0.0,4,3,1,0,-1.1
2570,5643,3.72,0.0,4,3,2,0,-1.08
2571,5643,3.18,0.0,4,3,3,0,-1.12
2572,5643,2.84,0.0,4,3,4,0,-1.05
2573,5643,2.92,0.0,4,3,5,0,-0.83
2574,5643,5.0,0.0,4,3,6,0,-0.17
2575,5643,7.02,0.0,4,3,7,0,0.47
2576,5643,8.94,0.0,4,3,8,0,0.61
2577,5643,11.2,0.0,4,3,9,0,0.55
2578,5643,12.74,0.0,4,3,10,0,0.67
2579,5643,13.24,0.0,4,3,11,0,0.75
2580,5643,14.48,0.0,4,3,12,0,0.89
2581,5643,14.84,0.0,4,3,13,0,0.91
2582,5643,15.1,0.0,4,3,14,1,1.12
2583,5643,14.86,0.0,4,3,15,1,1.14
2584,5643,14.78,0.0,4,3,16,0,1.24
2585,5643,14.08,0.0,4,3,17,0,1.22
2586,5643,11.78,0.0,4,3,18,0,0.72
2587,5643,10.08,0.0,4,3,19,0,0.37
2588,5643,9.44,0.0,4,3,20,0,-0.12
2589,5643,9.14,0.0,4,3,21,0,-0.4
2590,5643,8.8,0.0,4,3,22,0,-0.58
2591,5643,8.3,0.0,4,3,23,0,-0.85
2592,5643,5.95,0.03,4,4,0,0,-1.0
2593,5643,5.9,0.0,4,4,1,0,-1.09
2594,5643,5.78,0.0,4,4,2,0,-1.14
2595,5643,4.72,0.0,4,4,3,0,-1.13
2596,5643,4.42,0.0,4,4,4,0,-1.09
2597,5643,4.17,0.0,4,4,5,0,-0.89
2598,5643,6.47,0.0,4,4,6,0,-0.26
2599,5643,8.97,0.0,4,4,7,0,0.39
2600,5643,10.65,0.0,4,4,8,0,0.54
2601,5643,11.9,0.0,4,4,9,0,0.48
2602,5643,13.3,0.0,4,4,10,0,0.61
2603,5643,14.2,0.0,4,4,11,0,0.71
2604,5643,15.55,0.0,4,4,12,0,0.81
2605,5643,15.65,0.0,4,4,13,0,0.89
2606,5643,16.25,0.0,4,4,14,0,1.02
2607,5643,16.03,0.0,4,4,15,0,1.02
2608,5643,15.95,0.0,4,4,16,0,1.15
2609,5643,15.12,0.0,4,4,17,0,1.24
2610,5643,13.12,0.0,4,4,18,0,0.74
2611,5643,11.65,0.0,4,4,19,0,0.34
2612,5643,10.35,0.0,4,4,20,0,-0.11
2613,5643,9.5,0.0,4,4,21,0,-0.28
2614,5643,9.32,0.0,4,4,22,0,-0.44
2615,5643,8.78,0.0,4,4,23,0,-0.78
2616,5643,8.2,0.0,4,5,0,0,-0.95
2617,5643,7.95,0.0,4,5,1,0,-1.08
2618,5643,7.5,0.0,4,5,2,0,-1.12
2619,5643,6.72,0.0,4,5,3,0,-1.12
2620,5643,5.97,0.0,4,5,4,0,-1.05
2621,5643,4.9,0.0,4,5,5,0,-0.9
2622,5643,7.45,0.0,4,5,6,0,-0.28
2623,5643,9.77,0.0,4,5,7,0,0.37
2624,5643,11.7,0.0,4,5,8,0,0.52
2625,5643,13.22,0.0,4,5,9,1,0.48
2626,5643,14.25,0.0,4,5,10,0,0.66
2627,5643,15.3,0.0,4,5,11,0,0.81
2628,5643,15.9,0.0,4,5,12,0,0.96
2629,5643,16.35,0.0,4,5,13,0,1.13
2630,5643,16.8,0.0,4,5,14,0,1.36
2631,5643,16.7,0.0,4,5,15,0,1.51
2632,5643,16.55,0.05,4,5,16,1,1.48
2633,5643,15.75,0.0,4,5,17,0,1.59
2634,5643,13.62,0.0,4,5,18,0,1.09
2635,5643,11.07,0.0,4,5,19,0,0.81
2636,5643,9.7,0.0,4,5,20,0,0.26
2637,5643,9.3,0.0,4,5,21,0,0.03
2638,5643,8.82,0.0,4,5,22,0,-0.28
2639,5643,8.8,0.0,4,5,23,0,-0.6
2640,5643,8.15,0.0,4,6,0,0,-0.89
2641,5643,7.7,0.0,4,6,1,0,-1.06
2642,5643,7.45,0.0,4,6,2,0,-1.14
2643,5643,6.3,0.0,4,6,3,0,-1.14
2644,5643,6.1,0.0,4,6,4,0,-1.1
2645,5643,6.1,0.0,4,6,5,0,-0.95
2646,5643,9.05,0.0,4,6,6,0,-0.44
2647,5643,11.35,0.0,4,6,7,0,0.04
2648,5643,13.38,0.0,4,6,8,0,0.22
2649,5643,14.55,0.0,4,6,9,0,0.3
2650,5643,15.32,0.0,4,6,10,0,0.73
2651,5643,15.5,0.0,4,6,11,0,1.16
2652,5643,16.18,0.0,4,6,12,0,1.43
2653,5643,16.45,0.07,4,6,13,0,1.59
2654,5643,16.32,0.0,4,6,14,0,1.91
2655,5643,14.97,0.0,4,6,15,0,1.98
2656,5643,13.88,0.0,4,6,16,0,1.7
2657,5643,12.18,0.03,4,6,17,0,1.6
2658,5643,10.75,0.0,4,6,18,0,1.46
2659,5643,9.32,0.0,4,6,19,0,1.0
2660,5643,8.1,0.0,4,6,20,0,0.15
2661,5643,7.17,0.0,4,6,21,1,-0.08
2662,5643,6.3,0.05,4,6,22,0,-0.31
2663,5643,5.55,0.0,4,6,23,0,-0.65
2664,5643,4.78,0.1,4,7,0,0,-1.05
2665,5643,4.85,0.15,4,7,1,0,-1.07
2666,5643,4.43,0.03,4,7,2,0,-1.14
2667,5643,4.4,0.0,4,7,3,0,-1.17
2668,5643,3.65,0.0,4,7,4,0,-1.15
2669,5643,3.45,0.0,4,7,5,0,-1.08
2670,5643,5.5,0.0,4,7,6,0,-0.88
2671,5643,7.5,0.0,4,7,7,0,-0.75
2672,5643,9.93,0.0,4,7,8,0,-0.38
2673,5643,12.45,0.0,4,7,9,0,0.07
2674,5643,14.12,0.0,4,7,10,1,0.57
2675,5643,15.15,0.0,4,7,11,0,1.0
2676,5643,15.4,0.0,4,7,12,0,1.09
2677,5643,15.93,0.0,4,7,13,0,1.05
2678,5643,15.78,0.0,4,7,14,0,0.87
2679,5643,16.25,0.03,4,7,15,0,0.63
2680,5643,15.38,0.0,4,7,16,0,0.32
2681,5643,14.38,0.0,4,7,17,0,0.25
2682,5643,12.18,0.0,4,7,18,0,0.19
2683,5643,10.25,0.0,4,7,19,0,-0.09
2684,5643,8.82,0.6,4,7,20,0,-0.34
2685,5643,7.72,0.0,4,7,21,0,-0.55
2686,5643,6.8,0.0,4,7,22,0,-0.76
2687,5643,5.9,0.0,4,7,23,0,-0.92
2688,5643,6.8,0.0,5,1,0,0,-0.93
2689,5643,6.05,0.0,5,1,1,0,-1.04
2690,5643,5.38,0.0,5,1,2,0,-1.15
2691,5643,4.68,0.0,5,1,3,0,-1.23
2692,5643,4.8,0.0,5,1,4,0,-1.24
2693,5643,6.48,0.0,5,1,5,0,-1.23
2694,5643,8.97,0.0,5,1,6,0,-1.08
2695,5643,11.4,0.0,5,1,7,0,-1.05
2696,5643,13.12,0.0,5,1,8,0,-0.94
2697,5643,14.93,0.0,5,1,9,0,-0.68
2698,5643,15.72,0.0,5,1,10,0,-0.17
2699,5643,16.57,0.0,5,1,11,0,0.5
2700,5643,16.93,0.0,5,1,12,0,1.09
2701,5643,17.18,0.0,5,1,13,1,1.32
2702,5643,17.65,0.0,5,1,14,0,1.42
2703,5643,17.85,0.0,5,1,15,1,1.34
2704,5643,17.5,0.0,5,1,16,0,1.14
2705,5643,16.75,0.0,5,1,17,0,1.16
2706,5643,15.77,0.0,5,1,18,0,1.25
2707,5643,13.95,0.0,5,1,19,0,0.94
2708,5643,12.23,0.0,5,1,20,1,0.52
2709,5643,11.35,0.0,5,1,21,0,0.06
2710,5643,11.38,0.0,5,1,22,0,-0.38
2711,5643,9.6,0.0,5,1,23,0,-0.76
2712,5643,8.5,0.0,5,2,0,0,-1.05
2713,5643,8.3,0.0,5,2,1,0,-1.04
2714,5643,8.0,0.0,5,2,2,0,-1.08
2715,5643,7.83,0.0,5,2,3,0,-1.09
2716,5643,7.33,0.0,5,2,4,0,-0.98
2717,5643,8.55,0.07,5,2,5,0,-0.59
2718,5643,10.2,0.03,5,2,6,0,0.12
2719,5643,11.43,0.0,5,2,7,0,0.83
2720,5643,13.33,0.0,5,2,8,0,0.94
2721,5643,14.72,0.0,5,2,9,0,0.8
2722,5643,15.02,0.0,5,2,10,0,0.82
2723,5643,16.55,0.0,5,2,11,0,0.91
2724,5643,17.18,0.0,5,2,12,0,0.88
2725,5643,17.62,0.0,5,2,13,0,0.85
2726,5643,18.05,0.0,5,2,14,0,0.93
2727,5643,15.92,0.55,5,2,15,0,1.0
2728,5643,15.63,0.08,5,2,16,0,1.12
2729,5643,14.65,0.12,5,2,17,0,1.1
2730,5643,13.7,0.55,5,2,18,0,0.54
2731,5643,12.38,0.72,5,2,19,0,0.08
2732,5643,10.82,0.0,5,2,20,0,-0.3
2733,5643,10.03,0.0,5,2,21,0,-0.53
2734,5643,9.8,0.0,5,2,22,0,-0.65
2735,5643,8.97,0.0,5,2,23,0,-0.88
2736,5643,8.18,0.0,5,3,0,0,-1.06
2737,5643,7.8,0.0,5,3,1,0,-1.12
