weather_station,temperature,percipitation,month,day,hour,accidents,road_usage
7393,15.45,0.0,9,3,8,0,1.0359
7393,16.725,0.0,9,3,9,0,0.5233
7393,17.5,0.0,9,3,10,0,0.8551
7393,18.55,0.025,9,3,11,1,0.9952
7393,18.675,0.0,9,3,12,0,0.8518
7393,18.925,0.0,9,3,13,0,0.8078
7393,18.725,0.0,9,3,14,0,0.8899
7393,18.0,0.05,9,3,15,0,1.2688
7393,17.75,0.0,9,3,16,0,1.7147
7393,17.05,0.0,9,3,17,0,1.6695
7393,15.55,0.0,9,3,18,0,1.01
7393,14.275,0.0,9,3,19,0,0.5321
7393,13.875,0.0,9,3,20,0,-0.2221
7393,12.775,0.0,9,3,21,0,-0.4585
7393,12.275,0.0,9,3,22,0,-0.7373
7393,11.25,0.0,9,3,23,0,-0.8683
7393,11.0,0.0,9,4,0,0,-1.1051
7393,10.525,0.0,9,4,1,0,-1.2023
7393,10.925,0.0,9,4,2,0,-1.2261
7393,10.05,0.0,9,4,3,0,-1.2285
7393,9.225,0.0,9,4,4,0,-1.2019
7393,9.275,0.0,9,4,5,0,-0.9624
7393,11.45,0.0,9,4,6,1,-0.1024
7393,13.85,0.0,9,4,7,1,0.7991
7393,15.3,0.0,9,4,8,0,1.0551
7393,16.625,0.075,9,4,9,1,0.4959
7393,18.175,0.0,9,4,10,0,0.8681
7393,19.025,0.075,9,4,11,1,0.9367
7393,19.7,0.0,9,4,12,1,0.8372
7393,20.2,0.0,9,4,13,2,0.8221
7393,19.75,1.775,9,4,14,1,1.0674
7393,19.875,0.125,9,4,15,0,1.248
7393,19.625,0.0,9,4,16,2,1.6876
7393,18.45,0.0,9,4,17,1,1.6134
7393,16.125,0.0,9,4,18,1,1.0255
7393,14.95,0.0,9,4,19,0,0.4452
7393,13.775,0.0,9,4,20,0,-0.2036
7393,13.775,0.0,9,4,21,0,-0.4137
7393,12.85,0.0,9,4,22,0,-0.6551
7393,12.425,0.0,9,4,23,0,-0.8456
7393,11.8,0.0,9,5,0,0,-1.0676
7393,11.2,0.0,9,5,1,0,-1.2098
7393,11.325,0.0,9,5,2,0,-1.2293
7393,11.1,0.0,9,5,3,0,-1.2182
7393,11.95,0.0,9,5,4,0,-1.1972
7393,12.025,0.0,9,5,5,0,-0.9548
7393,12.8,0.0,9,5,6,0,-0.0979
7393,13.675,0.0,9,5,7,0,0.7163
7393,14.075,0.0,9,5,8,0,1.0584
7393,15.35,0.0,9,5,9,0,0.5236
7393,16.925,0.0,9,5,10,0,0.9427
7393,18.0,0.0,9,5,11,0,0.988
7393,18.8,0.0,9,5,12,0,0.8518
7393,19.325,0.0,9,5,13,0,0.8425
7393,19.75,0.0,9,5,14,0,1.0859
7393,19.35,0.0,9,5,15,3,1.346
7393,18.825,0.0,9,5,16,1,1.7046
7393,17.425,0.0,9,5,17,0,1.7938
7393,15.025,0.0,9,5,18,0,1.0278
7393,14.05,0.0,9,5,19,1,0.5575
7393,13.55,0.0,9,5,20,1,-0.0675
7393,12.775,0.0,9,5,21,0,-0.4242
7393,12.35,0.0,9,5,22,0,-0.6949
7393,11.825,0.0,9,5,23,0,-0.8245
7393,11.7,0.0,9,6,0,0,-0.923
7393,11.325,0.0,9,6,1,0,-1.2068
7393,10.975,0.0,9,6,2,0,-1.2309
7393,10.225,0.025,9,6,3,0,-1.2416
7393,10.2,0.0,9,6,4,0,-1.1927
7393,10.25,0.0,9,6,5,0,-0.9649
7393,12.325,0.0,9,6,6,0,-0.1302
7393,13.625,0.0,9,6,7,0,0.644
7393,15.375,0.0,9,6,8,0,0.848
7393,16.575,0.025,9,6,9,0,0.4361
7393,17.85,0.0,9,6,10,2,0.9279
7393,18.375,0.0,9,6,11,0,1.104
7393,18.525,0.0,9,6,12,0,1.0609
7393,18.625,0.125,9,6,13,0,1.2105
7393,18.85,0.2,9,6,14,0,1.5471
7393,18.825,0.025,9,6,15,1,1.8312
7393,17.7,0.0,9,6,16,0,1.7767
7393,16.8,0.375,9,6,17,1,1.5182
7393,14.15,0.175,9,6,18,0,1.0794
7393,12.425,0.025,9,6,19,0,0.61
7393,11.775,0.0,9,6,20,1,0.0247
7393,11.2,0.0,9,6,21,0,-0.2662
7393,10.85,0.0,9,6,22,0,-0.5725
7393,10.65,0.0,9,6,23,0,-0.6579
7393,10.0,0.0,9,7,0,0,-0.8909
7393,10.1,0.0,9,7,1,0,-1.1097
7393,9.3,0.0,9,7,2,0,-1.1502
7393,8.625,0.0,9,7,3,0,-1.1836
7393,8.275,0.0,9,7,4,0,-1.2012
7393,8.175,0.0,9,7,5,0,-1.1477
7393,9.325,0.0,9,7,6,1,-0.9275
7393,12.75,0.0,9,7,7,0,-0.7876
7393,14.475,0.025,9,7,8,0,-0.5403
7393,15.675,0.175,9,7,9,1,-0.0038
7393,16.825,0.125,9,7,10,0,0.8206
7393,17.375,0.05,9,7,11,1,1.1805
7393,18.3,0.0,9,7,12,0,0.9959
7393,18.925,0.0,9,7,13,0,0.828
7393,17.625,0.15,9,7,14,2,0.8825
7393,18.175,0.375,9,7,15,0,0.9827
7393,18.05,0.0,9,7,16,0,0.729
7393,16.85,0.0,9,7,17,0,0.6767
7393,14.1,0.0,9,7,18,0,0.561
7393,12.325,0.4,9,7,19,0,0.3262
7393,10.6,0.0,9,7,20,0,-0.1444
7393,9.725,0.0,9,7,21,0,-0.4383
7393,9.75,0.0,9,7,22,0,-0.6677
7393,9.95,0.0,9,7,23,0,-0.7573
7393,12.05,0.0,10,1,0,0,-1.195
7393,11.6,0.0,10,1,1,0,-1.0997
7393,11.75,0.0,10,1,2,0,-1.1536
7393,12.6,0.0,10,1,3,0,-1.1668
7393,12.6,0.0,10,1,4,0,-1.2292
7393,12.05,0.0,10,1,5,0,-1.1931
7393,11.15,0.0,10,1,6,0,-1.1153
7393,13.0,0.0,10,1,7,0,-1.061
7393,14.125,0.0,10,1,8,0,-0.9912
7393,15.375,0.0,10,1,9,0,-0.8109
7393,16.1,0.0,10,1,10,0,-0.3399
7393,16.975,0.0,10,1,11,3,-0.121
7393,16.475,0.0,10,1,12,2,-0.0502
7393,16.25,0.175,10,1,13,0,-0.1186
7393,15.65,0.05,10,1,14,0,0.0161
7393,14.775,0.1,10,1,15,1,0.2145
7393,13.45,0.15,10,1,16,1,0.2132
7393,12.375,0.05,10,1,17,0,0.1788
7393,11.85,0.0,10,1,18,0,0.2863
7393,11.15,0.0,10,1,19,0,-0.1473
7393,11.175,0.0,10,1,20,1,-0.5429
7393,10.8,0.0,10,1,21,1,-0.8215
7393,9.475,0.0,10,1,22,0,-0.9164
7393,8.55,0.0,10,1,23,0,-1.0902
7393,7.825,0.0,10,2,0,0,-1.1215
7393,7.25,0.0,10,2,1,0,-1.2285
7393,7.175,0.0,10,2,2,0,-1.2298
7393,6.825,0.0,10,2,3,0,-1.2196
7393,6.55,0.0,10,2,4,0,-1.1741
7393,6.475,0.0,10,2,5,0,-0.8303
7393,6.7,0.0,10,2,6,1,-0.1135
7393,7.9,0.0,10,2,7,1,0.6225
7393,10.9,0.0,10,2,8,0,0.7738
7393,12.825,0.0,10,2,9,0,0.4789
7393,14.45,0.0,10,2,10,0,0.9404
7393,15.325,0.0,10,2,11,0,1.037
7393,16.125,0.0,10,2,12,1,0.8421
7393,16.5,0.0,10,2,13,0,0.7566
7393,16.3,0.0,10,2,14,0,0.9924
7393,15.75,0.0,10,2,15,0,1.1851
7393,14.4,0.0,10,2,16,0,1.6086
7393,11.4,0.0,10,2,17,0,1.6239
7393,10.15,0.0,10,2,18,0,0.8629
7393,8.875,0.0,10,2,19,0,0.1315
7393,8.25,0.0,10,2,20,0,-0.4397
7393,8.125,0.0,10,2,21,0,-0.7091
7393,7.5,0.0,10,2,22,0,-0.7772
7393,7.475,0.0,10,2,23,0,-0.8717
7393,8.2,0.0,10,3,0,0,-1.1249
7393,8.32,0.0,10,3,1,0,-1.2224
7393,7.88,0.0,10,3,2,0,-1.2472
7393,8.1,0.0,10,3,3,0,-1.2308
7393,7.62,0.0,10,3,4,0,-1.2028
7393,7.98,0.0,10,3,5,0,-0.9799
7393,8.22,0.0,10,3,6,1,-0.1574
7393,9.76,0.0,10,3,7,0,0.6572
7393,11.22,0.06,10,3,8,0,0.7518
7393,12.64,0.04,10,3,9,1,0.4345
7393,14.0,0.0,10,3,10,1,0.849
7393,14.7,0.0,10,3,11,0,0.9583
7393,15.44,0.02,10,3,12,1,0.8224
7393,15.84,0.08,10,3,13,1,0.7332
7393,15.9,0.0,10,3,14,1,0.9175
7393,15.14,0.0,10,3,15,1,1.2344
7393,14.02,0.0,10,3,16,1,1.6356
7393,12.18,0.0,10,3,17,1,1.6158
7393,11.82,0.0,10,3,18,0,0.8546
7393,10.8,0.08,10,3,19,0,0.3491
7393,9.96,0.1,10,3,20,0,-0.357
7393,9.96,0.02,10,3,21,0,-0.6247
7393,9.28,0.06,10,3,22,0,-0.8013
7393,9.1,0.06,10,3,23,0,-0.8781
7393,8.7,0.34,10,4,0,0,-1.0613
7393,8.78,0.02,10,4,1,0,-1.2137
7393,8.86,0.0,10,4,2,0,-1.2379
7393,9.28,0.0,10,4,3,0,-1.2352
7393,9.44,0.0,10,4,4,0,-1.2141
7393,9.64,0.0,10,4,5,0,-0.9855
7393,10.08,0.0,10,4,6,1,-0.1388
7393,10.44,0.04,10,4,7,0,0.6999
7393,9.6,0.44,10,4,8,1,0.7868
7393,9.78,0.1,10,4,9,1,0.3696
7393,10.4,0.02,10,4,10,1,0.7281
7393,11.24,0.02,10,4,11,0,0.8835
7393,12.22,0.06,10,4,12,0,0.8583
7393,12.94,0.0,10,4,13,0,0.7901
7393,12.62,0.1,10,4,14,1,1.069
7393,12.78,0.0,10,4,15,1,1.3757
7393,11.88,0.0,10,4,16,0,1.7023
7393,10.44,0.0,10,4,17,1,1.6342
7393,9.46,0.0,10,4,18,0,1.0492
7393,9.0,0.0,10,4,19,1,0.3455
7393,8.96,0.04,10,4,20,0,-0.2444
7393,8.64,0.06,10,4,21,0,-0.5305
7393,8.58,0.0,10,4,22,0,-0.6651
7393,8.54,0.0,10,4,23,0,-0.7745
7393,8.54,0.0,10,5,0,0,-1.1086
7393,8.32,0.0,10,5,1,0,-1.1831
7393,8.54,0.0,10,5,2,0,-1.2228
7393,8.64,0.02,10,5,3,0,-1.2353
7393,8.74,0.12,10,5,4,0,-1.2147
7393,8.62,0.12,10,5,5,1,-1.0688
7393,8.44,0.02,10,5,6,0,-0.5351
7393,8.58,0.0,10,5,7,0,-0.0158
7393,9.22,0.0,10,5,8,0,0.0349
7393,9.44,0.0,10,5,9,0,-0.0105
7393,11.1,0.02,10,5,10,0,0.3851
7393,12.64,0.0,10,5,11,0,0.518
7393,13.8,0.0,10,5,12,2,0.4646
7393,14.0,0.0,10,5,13,1,0.4134
7393,14.18,0.0,10,5,14,0,0.5752
7393,13.96,0.0,10,5,15,0,0.7649
7393,12.46,0.0,10,5,16,0,0.9815
7393,10.46,0.0,10,5,17,0,0.8733
7393,9.06,0.0,10,5,18,0,0.5632
7393,8.46,0.0,10,5,19,0,0.1435
7393,7.6,0.0,10,5,20,0,-0.3543
7393,8.14,0.0,10,5,21,0,-0.6156
7393,7.46,0.0,10,5,22,0,-0.7892
7393,6.6,0.0,10,5,23,0,-0.8744
7393,9.05,0.0,10,6,0,0,-1.0064
7393,10.2,0.0,10,6,1,0,-1.2077
7393,10.375,0.0,10,6,2,0,-1.2285
7393,10.7,0.0,10,6,3,0,-1.2495
7393,10.975,0.0,10,6,4,0,-1.2081
7393,11.325,0.0,10,6,5,0,-1.0056
7393,11.75,0.0,10,6,6,0,-0.2619
7393,12.475,0.0,10,6,7,0,0.3503
7393,13.6,0.05,10,6,8,0,0.4743
7393,14.725,0.0,10,6,9,2,0.3801
7393,15.9,0.0,10,6,10,0,1.0155
7393,16.8,0.0,10,6,11,0,1.3625
7393,16.425,0.0,10,6,12,0,1.1736
7393,16.525,0.0,10,6,13,0,1.16
7393,16.125,0.05,10,6,14,0,1.4034
7393,16.025,0.0,10,6,15,0,1.6912
7393,15.1,0.0,10,6,16,2,1.6957
7393,14.1,0.125,10,6,17,0,1.3972
7393,13.3,0.05,10,6,18,1,1.0351
7393,12.625,0.125,10,6,19,1,0.5732
7393,12.075,0.225,10,6,20,0,-0.1282
7393,12.275,0.1,10,6,21,0,-0.5282
7393,11.825,0.0,10,6,22,1,-0.6594
7393,11.5,0.0,10,6,23,0,-0.7318
7393,11.425,0.15,10,7,0,0,-1.0042
7393,10.75,0.0,10,7,1,0,-1.1087
7393,10.725,0.1,10,7,2,0,-1.1694
7393,10.575,0.35,10,7,3,0,-1.2098
7393,10.075,0.65,10,7,4,0,-1.2331
7393,10.2,0.5,10,7,5,0,-1.1719
7393,10.625,0.725,10,7,6,0,-0.9267
7393,12.05,0.875,10,7,7,0,-0.8314
7393,13.1,0.8,10,7,8,0,-0.6476
7393,14.175,0.375,10,7,9,0,-0.1453
7393,15.5,0.25,10,7,10,1,0.5514
7393,16.375,0.05,10,7,11,0,1.1051
7393,16.9,0.05,10,7,12,0,0.9288
7393,16.925,0.025,10,7,13,0,0.706
7393,16.9,0.05,10,7,14,0,0.6937
7393,16.625,0.0,10,7,15,0,0.8007
7393,15.375,0.025,10,7,16,2,0.5531
7393,13.85,0.0,10,7,17,0,0.4417
7393,13.8,0.0,10,7,18,0,0.4688
7393,13.175,0.075,10,7,19,0,0.0421
7393,12.95,0.0,10,7,20,0,-0.359
7393,12.75,0.0,10,7,21,0,-0.6365
7393,12.425,0.0,10,7,22,0,-0.8424
7393,11.825,0.0,10,7,23,0,-0.8391
7393,5.525,0.0,11,1,0,0,-1.1754
7393,4.925,0.0,11,1,1,0,-1.0222
7393,5.225,0.0,11,1,2,0,-1.1304
7393,5.95,0.0,11,1,3,0,-1.1846
7393,6.15,0.025,11,1,4,0,-1.1931
7393,5.95,0.15,11,1,5,0,-1.1703
7393,5.6,0.175,11,1,6,0,-1.1124
7393,5.375,0.075,11,1,7,0,-1.0868
7393,6.15,0.025,11,1,8,0,-1.0188
7393,7.15,0.0,11,1,9,0,-0.8206
7393,8.3,0.0,11,1,10,0,-0.4541
7393,9.625,0.0,11,1,11,0,-0.1521
7393,10.3,0.025,11,1,12,0,0.0044
7393,10.7,0.0,11,1,13,1,-0.1019
7393,10.55,0.0,11,1,14,0,0.0379
7393,10.0,0.0,11,1,15,0,0.2427
7393,8.55,0.0,11,1,16,0,0.2066
7393,7.325,0.0,11,1,17,0,0.2055
7393,6.05,0.0,11,1,18,0,0.1534
7393,5.525,0.0,11,1,19,1,-0.2722
7393,5.0,0.0,11,1,20,0,-0.628
7393,5.25,0.0,11,1,21,0,-0.8237
7393,5.3,0.05,11,1,22,0,-0.915
7393,5.375,0.1,11,1,23,0,-1.0656
7393,5.0,0.25,11,2,0,0,-1.1076
7393,4.875,0.225,11,2,1,0,-1.2136
7393,4.55,0.0,11,2,2,0,-1.234
7393,4.1,0.025,11,2,3,0,-1.2101
7393,5.025,0.0,11,2,4,0,-1.1591
7393,5.55,0.275,11,2,5,0,-0.7901
7393,5.875,0.475,11,2,6,1,-0.0711
7393,6.15,0.2,11,2,7,0,0.812
7393,6.95,0.15,11,2,8,0,1.0991
7393,7.625,0.0,11,2,9,1,0.6403
7393,8.425,0.0,11,2,10,0,1.0035
7393,8.3,0.05,11,2,11,0,1.1765
7393,8.075,0.675,11,2,12,1,0.9455
7393,8.225,0.15,11,2,13,0,0.8275
7393,8.075,0.05,11,2,14,0,1.005
7393,7.525,0.0,11,2,15,0,1.3648
7393,7.05,0.0,11,2,16,2,1.9064
7393,6.425,0.025,11,2,17,2,1.551
7393,5.75,0.125,11,2,18,0,0.8819
7393,5.475,0.0,11,2,19,0,0.1989
7393,5.175,0.0,11,2,20,0,-0.4235
7393,5.0,0.0,11,2,21,0,-0.6342
7393,4.55,0.0,11,2,22,0,-0.7702
7393,4.6,0.0,11,2,23,0,-0.787
7393,5.025,0.0,11,3,0,0,-1.0764
7393,5.2,0.0,11,3,1,0,-1.217
7393,5.875,0.0,11,3,2,0,-1.2418
7393,5.425,0.0,11,3,3,0,-1.2346
7393,4.775,0.025,11,3,4,0,-1.1995
7393,5.05,0.075,11,3,5,0,-0.9428
7393,5.775,0.0,11,3,6,0,-0.132
7393,5.6,0.0,11,3,7,0,0.9133
7393,5.85,0.0,11,3,8,1,1.0292
7393,6.8,0.0,11,3,9,1,0.5415
7393,7.375,0.0,11,3,10,1,0.9087
7393,8.2,0.0,11,3,11,0,1.0033
7393,8.5,0.0,11,3,12,1,0.8558
7393,8.475,0.0,11,3,13,0,0.8303
7393,8.2,0.0,11,3,14,0,1.1231
7393,7.375,0.0,11,3,15,0,1.3816
7393,6.35,0.0,11,3,16,1,1.9128
7393,6.275,0.0,11,3,17,0,1.6794
7393,6.375,0.0,11,3,18,1,0.9656
7393,6.275,0.0,11,3,19,0,0.3286
7393,6.075,0.05,11,3,20,0,-0.341
7393,5.7,0.025,11,3,21,0,-0.5649
7393,5.975,0.0,11,3,22,0,-0.7451
7393,6.05,0.0,11,3,23,0,-0.8085
7393,5.975,0.025,11,4,0,0,-1.1119
7393,5.975,0.0,11,4,1,0,-1.1788
7393,5.625,0.0,11,4,2,0,-1.2324
7393,5.475,0.0,11,4,3,0,-1.229
7393,5.175,0.0,11,4,4,0,-1.2065
7393,5.2,0.0,11,4,5,0,-0.9968
7393,4.95,0.025,11,4,6,0,-0.3059
7393,5.075,0.0,11,4,7,1,0.5087
7393,5.675,0.0,11,4,8,0,0.554
7393,6.45,0.0,11,4,9,0,0.1545
7393,7.0,0.025,11,4,10,1,0.5576
7393,7.475,0.075,11,4,11,0,0.5952
7393,7.725,0.0,11,4,12,1,0.6383
7393,7.85,0.0,11,4,13,0,0.5174
7393,7.75,0.0,11,4,14,0,0.7185
7393,7.35,0.075,11,4,15,0,1.0369
7393,6.725,0.2,11,4,16,0,1.3504
7393,6.475,0.075,11,4,17,0,1.1629
7393,6.3,0.0,11,4,18,0,0.6366
7393,6.175,0.0,11,4,19,0,0.069
7393,6.05,0.0,11,4,20,1,-0.4046
7393,6.1,0.0,11,4,21,1,-0.6402
7393,6.15,0.0,11,4,22,0,-0.7365
7393,6.025,0.0,11,4,23,0,-0.8165
7393,5.95,0.0,11,5,0,0,-1.0717
7393,5.65,0.0,11,5,1,0,-1.2115
7393,5.75,0.0,11,5,2,0,-1.227
7393,6.025,0.0,11,5,3,0,-1.2346
7393,6.125,0.0,11,5,4,0,-1.2009
7393,6.15,0.0,11,5,5,0,-0.9348
7393,5.975,0.0,11,5,6,0,-0.119
7393,6.05,0.0,11,5,7,0,0.73
7393,6.8,0.0,11,5,8,0,1.0795
7393,8.075,0.0,11,5,9,0,0.5924
7393,9.1,0.0,11,5,10,0,0.9567
7393,9.975,0.0,11,5,11,1,1.0026
7393,10.475,0.0,11,5,12,0,0.9257
7393,10.625,0.0,11,5,13,0,0.894
7393,10.4,0.0,11,5,14,0,1.178
7393,9.875,0.0,11,5,15,0,1.4378
7393,8.95,0.0,11,5,16,0,1.8594
7393,8.25,0.075,11,5,17,0,1.5936
7393,8.025,0.15,11,5,18,0,0.9371
7393,7.35,0.05,11,5,19,0,0.4626
7393,7.125,0.075,11,5,20,1,-0.2285
7393,7.0,0.125,11,5,21,0,-0.4756
7393,7.1,0.025,11,5,22,1,-0.6693
7393,7.375,0.0,11,5,23,0,-0.7756
7393,5.26,0.0,11,6,0,0,-0.9448
7393,5.32,0.04,11,6,1,0,-1.1895
7393,5.14,0.0,11,6,2,0,-1.2211
7393,5.16,0.04,11,6,3,0,-1.2333
7393,5.26,0.08,11,6,4,0,-1.1985
7393,5.02,0.06,11,6,5,1,-0.9648
7393,4.6,0.0,11,6,6,1,-0.2158
7393,4.46,0.0,11,6,7,0,0.5804
7393,6.02,0.0,11,6,8,0,0.7361
7393,6.9,0.0,11,6,9,0,0.4417
7393,8.3,0.0,11,6,10,0,1.098
7393,8.94,0.0,11,6,11,1,1.1668
7393,9.14,0.0,11,6,12,0,1.2607
7393,9.22,0.0,11,6,13,0,1.2616
7393,9.02,0.0,11,6,14,0,1.6062
7393,8.32,0.0,11,6,15,0,1.8674
7393,8.0,0.0,11,6,16,1,1.8969
7393,7.58,0.0,11,6,17,0,1.5374
7393,7.98,0.0,11,6,18,0,0.9452
7393,7.46,0.0,11,6,19,1,0.3822
7393,7.22,0.0,11,6,20,0,-0.1503
7393,6.98,0.08,11,6,21,0,-0.3545
7393,6.42,0.02,11,6,22,0,-0.5969
7393,6.12,0.0,11,6,23,1,-0.5994
7393,5.86,0.0,11,7,0,0,-0.9428
7393,5.62,0.0,11,7,1,0,-1.0906
7393,5.82,0.0,11,7,2,0,-1.1906
7393,6.08,0.0,11,7,3,0,-1.2315
7393,6.04,0.0,11,7,4,0,-1.2148
7393,6.0,0.0,11,7,5,0,-1.1595
7393,6.06,0.0,11,7,6,0,-0.9417
7393,6.82,0.0,11,7,7,0,-0.7901
7393,7.34,0.0,11,7,8,0,-0.5801
7393,8.0,0.0,11,7,9,0,-0.0877
7393,8.34,0.0,11,7,10,1,0.7509
7393,8.32,0.02,11,7,11,0,1.1722
7393,8.54,0.14,11,7,12,0,0.998
7393,8.58,0.2,11,7,13,0,0.9121
7393,8.26,0.06,11,7,14,2,0.9356
7393,7.64,0.06,11,7,15,0,1.0187
7393,6.92,0.0,11,7,16,0,0.6822
7393,6.72,0.0,11,7,17,1,0.6825
7393,6.32,0.0,11,7,18,0,0.5076
7393,5.92,0.0,11,7,19,0,0.0779
7393,5.76,0.0,11,7,20,0,-0.3479
7393,5.4,0.0,11,7,21,0,-0.5754
7393,5.02,0.0,11,7,22,1,-0.7357
7393,4.8,0.0,11,7,23,0,-0.7549
7393,3.54,0.0,12,1,0,0,-1.1443
7393,3.18,0.0,12,1,1,0,-1.0337
7393,2.7,0.0,12,1,2,0,-1.1315
7393,2.64,0.0,12,1,3,0,-1.2015
7393,2.6,0.0,12,1,4,0,-1.2097
7393,2.66,0.0,12,1,5,0,-1.1826
7393,2.5,0.0,12,1,6,0,-1.1168
7393,2.64,0.0,12,1,7,0,-1.0958
7393,2.64,0.32,12,1,8,0,-1.078
7393,3.84,0.16,12,1,9,0,-0.8697
7393,4.76,0.1,12,1,10,0,-0.5975
7393,5.72,0.0,12,1,11,0,-0.3215
7393,6.6,0.02,12,1,12,0,-0.2108
7393,6.74,0.0,12,1,13,0,-0.2539
7393,6.68,0.04,12,1,14,0,-0.0393
7393,6.08,0.04,12,1,15,0,0.2213
7393,5.36,0.0,12,1,16,0,0.127
7393,5.16,0.0,12,1,17,1,0.16
7393,4.96,0.0,12,1,18,0,0.0772
7393,4.86,0.0,12,1,19,0,-0.2602
7393,4.4,0.0,12,1,20,0,-0.5413
7393,4.4,0.0,12,1,21,0,-0.6904
7393,4.08,0.1,12,1,22,0,-0.9296
7393,4.1,0.0,12,1,23,0,-1.0386
7393,4.38,0.0,12,2,0,0,-1.1028
7393,4.04,0.0,12,2,1,0,-1.2197
7393,4.02,0.0,12,2,2,0,-1.2109
7393,4.38,0.0,12,2,3,0,-1.2151
7393,4.22,0.0,12,2,4,0,-1.1694
7393,3.96,0.0,12,2,5,0,-0.9077
7393,4.08,0.0,12,2,6,1,-0.3643
7393,4.18,0.0,12,2,7,1,0.2623
7393,4.78,0.0,12,2,8,0,0.4787
7393,5.6,0.02,12,2,9,1,0.394
7393,6.36,0.0,12,2,10,0,1.0754
7393,7.14,0.0,12,2,11,2,1.4168
7393,7.7,0.0,12,2,12,0,1.2305
7393,8.2,0.0,12,2,13,0,1.1809
7393,8.14,0.0,12,2,14,0,1.3345
7393,7.7,0.0,12,2,15,1,1.3957
7393,7.36,0.0,12,2,16,1,1.689
7393,7.12,0.0,12,2,17,0,1.4695
7393,7.0,0.04,12,2,18,0,0.7783
7393,6.86,0.04,12,2,19,0,0.2541
7393,6.42,0.0,12,2,20,0,-0.3897
7393,6.32,0.1,12,2,21,0,-0.6009
7393,6.1,0.28,12,2,22,0,-0.7923
7393,5.6,0.0,12,2,23,0,-0.9236
7393,5.54,0.02,12,3,0,0,-1.1083
7393,5.02,0.0,12,3,1,0,-1.1879
7393,5.08,0.0,12,3,2,0,-1.2253
7393,4.96,0.0,12,3,3,0,-1.2297
7393,4.6,0.0,12,3,4,0,-1.2015
7393,4.42,0.0,12,3,5,0,-1.0351
7393,4.42,0.0,12,3,6,1,-0.497
7393,4.3,0.0,12,3,7,0,0.0636
7393,4.34,0.0,12,3,8,0,0.2993
7393,4.64,0.0,12,3,9,0,0.1551
7393,5.38,0.0,12,3,10,0,0.6973
7393,6.14,0.0,12,3,11,0,0.8932
7393,6.5,0.0,12,3,12,0,0.7392
7393,6.98,0.0,12,3,13,0,0.6586
7393,6.86,0.0,12,3,14,1,0.7911
7393,5.98,0.0,12,3,15,0,0.8649
7393,5.16,0.0,12,3,16,0,0.987
7393,4.66,0.0,12,3,17,0,0.8107
7393,4.68,0.24,12,3,18,1,0.3235
7393,4.6,0.06,12,3,19,0,-0.0384
7393,4.62,0.02,12,3,20,0,-0.4448
7393,4.78,0.12,12,3,21,0,-0.6147
7393,5.0,0.04,12,3,22,0,-0.7768
7393,5.08,0.0,12,3,23,0,-0.9222
7393,5.225,0.0,12,4,0,0,-1.0646
7393,5.2,0.0,12,4,1,0,-1.1795
7393,5.175,0.025,12,4,2,0,-1.2314
7393,5.075,0.0,12,4,3,0,-1.2337
7393,5.05,0.0,12,4,4,0,-1.2019
7393,4.85,0.0,12,4,5,0,-1.0101
7393,5.2,0.15,12,4,6,0,-0.3827
7393,4.975,0.1,12,4,7,0,0.2575
7393,5.425,0.0,12,4,8,0,0.4525
7393,6.0,0.025,12,4,9,0,0.1185
7393,6.45,0.0,12,4,10,0,0.5775
7393,6.575,0.0,12,4,11,0,0.7382
7393,6.7,0.0,12,4,12,0,0.8457
7393,6.575,0.0,12,4,13,1,0.6695
7393,6.25,0.0,12,4,14,1,0.7358
7393,5.5,0.0,12,4,15,0,1.0421
7393,5.1,0.075,12,4,16,0,1.4478
7393,4.6,0.0,12,4,17,1,1.1604
7393,4.075,0.0,12,4,18,1,0.7058
7393,2.925,0.025,12,4,19,0,0.158
7393,2.375,0.0,12,4,20,0,-0.4028
7393,2.175,0.0,12,4,21,0,-0.4797
7393,1.775,0.0,12,4,22,0,-0.6444
7393,1.55,0.0,12,4,23,0,-0.8096
7393,1.525,0.0,12,5,0,0,-1.0572
7393,1.375,0.0,12,5,1,0,-1.188
7393,1.5,0.0,12,5,2,0,-1.219
7393,1.575,0.225,12,5,3,0,-1.2118
7393,1.55,0.0,12,5,4,0,-1.1948
7393,1.9,0.0,12,5,5,0,-1.0025
7393,1.9,0.025,12,5,6,0,-0.3722
7393,2.025,0.05,12,5,7,0,0.2381
7393,2.2,0.0,12,5,8,1,0.4044
7393,3.025,0.0,12,5,9,0,0.1584
7393,3.925,0.0,12,5,10,0,0.6079
7393,5.05,0.0,12,5,11,1,0.9032
7393,5.8,0.0,12,5,12,0,0.9474
7393,5.625,0.05,12,5,13,0,0.7679
7393,5.275,0.05,12,5,14,0,0.9529
7393,3.875,0.075,12,5,15,0,1.1135
7393,3.3,0.0,12,5,16,0,1.4537
7393,3.15,0.0,12,5,17,0,1.185
7393,3.4,0.025,12,5,18,0,0.7577
7393,3.325,0.025,12,5,19,0,0.2867
7393,3.275,0.0,12,5,20,0,-0.2089
7393,3.55,0.0,12,5,21,0,-0.4074
7393,3.525,0.0,12,5,22,0,-0.6306
7393,3.5,0.0,12,5,23,0,-0.7583
7393,2.95,0.025,12,6,0,0,-0.9111
7393,2.9,0.0,12,6,1,0,-1.1646
7393,3.075,0.0,12,6,2,0,-1.2152
7393,2.85,0.0,12,6,3,0,-1.2197
